uid,base_price,special_price,ap_start_date,ap_end_date,duration,service_name,service_caption,service_group_name,service_pricing_id,created_date,updated_date,appointment_id,final_price,deleted,booking_id,extra_time
98,12,12,2025-08-02 10:35:00,2025-08-02 10:40:00,5,Eyebrows Tidy,Wax,"",184,2025-06-27 09:36:07.197345,2025-06-27 09:36:07.197345,350465,12,f,144869,
98,37,37,2025-08-02 10:15:00,2025-08-02 10:35:00,20,Brazillian,Hot Wax,"",189,2025-06-27 09:36:07.197345,2025-06-27 09:36:07.197345,350466,37,f,144869,
67,130,130,2025-08-01 11:30:00,2025-08-01 13:30:00,120,Full Leg & High Bikini,,"",1420,2025-06-27 12:01:34.173826,2025-06-27 12:01:34.173826,350553,130,f,144895,
67,50,50,2025-07-20 11:00:00,2025-07-20 12:00:00,60,Hair style From,,"",730,2025-06-28 09:18:57.749451,2025-06-28 09:18:57.749451,350785,50,f,144974,
117,100,100,2025-08-09 10:00:00,2025-08-09 13:00:00,180,Full Head Highlight (Toner Not Inc.),Medium,"",1201,2025-06-28 15:05:09.427719,2025-06-28 15:05:09.427719,350937,100,f,145038,
111,30,28,2025-07-13 15:00:00,2025-07-13 15:40:00,40,Luxury Manicure,,"",1279,2025-06-28 16:50:53.719372,2025-06-28 16:50:53.719372,350973,28,f,145051,
113,40,40,2025-07-13 14:30:00,2025-07-13 15:15:00,45,Olaplex,From,"",1225,2025-06-28 16:50:53.719372,2025-06-28 16:50:53.719372,350972,40,f,145051,
111,17,15,2025-07-13 15:40:00,2025-07-13 16:00:00,20,Eyelash Tint,,"",1149,2025-06-28 16:50:53.719372,2025-06-28 16:50:53.719372,350970,15,f,145051,
113,30,30,2025-07-13 16:00:00,2025-07-13 17:00:00,60,Wash & Blowdry,Short,"",1174,2025-06-28 16:50:53.719372,2025-06-28 16:50:53.719372,350971,30,f,145051,
104,28,28,2025-07-13 11:00:00,2025-07-13 11:50:00,50,Wash & Blow Dry,Short price,"",345,2025-06-29 10:32:48.962723,2025-06-29 10:32:48.962723,351068,28,f,145095,
98,46,46,2025-07-18 10:00:00,2025-07-18 10:50:00,50,Individual Eyelashes (3 week top up),,"",231,2025-06-30 10:09:34.669571,2025-06-30 10:09:34.669571,351286,46,f,145168,
51,10,10,2025-07-18 17:40:00,2025-07-18 17:45:00,5,Under Arms,Hot Wax,"",423,2025-06-30 14:14:54.314862,2025-06-30 14:14:54.314862,351357,10,f,145199,
51,15,15,2025-07-18 17:00:00,2025-07-18 17:15:00,15,Full Arms,Strip Wax,"",426,2025-06-30 14:14:54.314862,2025-06-30 14:14:54.314862,351358,15,f,145199,
51,12,12,2025-07-18 17:45:00,2025-07-18 17:55:00,10,Bikini line,Hot Wax,"",427,2025-06-30 14:14:54.314862,2025-06-30 14:14:54.314862,351359,12,f,145199,
51,24,24,2025-07-18 17:15:00,2025-07-18 17:40:00,25,Full Legs,Strip Wax,"",429,2025-06-30 14:14:54.314862,2025-06-30 14:14:54.314862,351360,24,f,145199,
51,5,5,2025-07-18 17:55:00,2025-07-18 18:00:00,5,Eyebrows,THREADING,"",771,2025-06-30 14:14:54.314862,2025-06-30 14:14:54.314862,351361,5,f,145199,
111,37,28,2025-07-15 18:35:00,2025-07-15 19:00:00,25,Brazilian (Hot wax),,"",1242,2025-06-30 16:13:46.964886,2025-06-30 16:13:46.964886,351420,28,f,145208,
117,45,45,2025-07-26 21:10:00,2025-07-26 22:10:00,60,Wash & Blowdry,Long,"",1176,2025-06-30 17:47:53.763557,2025-06-30 17:47:53.763557,351447,45,f,145223,
117,130,130,2025-07-26 18:50:00,2025-07-26 21:10:00,140,Retouch Balayage (Toner Inc.),,"",1304,2025-06-30 17:47:53.763557,2025-06-30 17:47:53.763557,351448,130,f,145223,
117,45,45,2025-07-26 12:20:00,2025-07-26 13:20:00,60,Wash & Blowdry,Long,"",1176,2025-06-30 17:48:43.374442,2025-06-30 17:48:43.374442,351449,45,f,145224,
117,130,130,2025-07-26 10:00:00,2025-07-26 12:20:00,140,Retouch Balayage (Toner Inc.),,"",1304,2025-06-30 17:48:43.374442,2025-06-30 17:48:43.374442,351450,130,f,145224,
67,22,22,2025-07-14 10:00:00,2025-07-14 10:10:00,10,Bikini line,Hot Wax,"",194,2025-07-02 14:54:59.564981,2025-07-02 14:54:59.564981,351770,22,f,145346,
54,980,150,2025-07-15 09:30:00,2025-07-15 10:30:00,60,Buy 5 session get 2 free,Full face,"",1496,2025-07-03 08:24:36.079713,2025-07-03 08:24:36.079713,351846,150,f,145379,
98,28,28,2025-07-13 10:00:00,2025-07-13 10:25:00,25,Shellac nail Polish,,"",256,2025-07-03 09:33:00.169148,2025-07-03 09:33:00.169148,351858,28,f,145386,
111,40,35,2025-07-12 11:00:00,2025-07-12 11:55:00,55,"Luxury Pedicure ( Shape, Cuticle, Hard skin, Scrub, Massage,Polish )",,"",1286,2025-07-03 10:29:53.898571,2025-07-03 10:29:53.898571,351884,35,f,145397,
111,10,10,2025-07-12 11:55:00,2025-07-12 12:10:00,15,Shellac Removal,,"",1289,2025-07-03 10:29:53.898571,2025-07-03 10:29:53.898571,351885,10,f,145397,
36,28,28,2025-07-13 10:00:00,2025-07-13 10:25:00,25,Shellac nail Polish,,"",256,2025-07-03 09:36:15.399932,2025-07-03 09:36:15.399932,351863,28,f,145388,
36,28,28,2025-07-13 10:25:00,2025-07-13 10:55:00,30,Shellac Polish ( Shape & Polish),,"",702,2025-07-03 09:36:15.399932,2025-07-03 09:36:15.399932,351864,28,f,145388,
111,15,12,2025-07-29 17:30:00,2025-07-29 17:40:00,10,Underarms (Hot Wax),,"",1238,2025-07-03 20:52:10.052206,2025-07-03 20:52:10.052206,352064,12,f,145471,
111,25,18,2025-07-29 17:40:00,2025-07-29 17:55:00,15,Half Legs,,"",1240,2025-07-03 20:52:10.052206,2025-07-03 20:52:10.052206,352065,18,f,145471,
111,37,28,2025-07-29 17:55:00,2025-07-29 18:20:00,25,Brazilian (Hot wax),,"",1242,2025-07-03 20:52:10.052206,2025-07-03 20:52:10.052206,352066,28,f,145471,
117,160,160,2025-07-12 10:00:00,2025-07-12 13:00:00,180,Full Balayage (Toner Inc.),,"",1302,2025-07-04 09:41:09.50788,2025-07-04 09:41:09.50788,352112,160,f,145494,
117,55,55,2025-07-12 13:00:00,2025-07-12 14:00:00,60,Wash/Cut/Blowdry,Long,"",1172,2025-07-04 09:41:09.50788,2025-07-04 09:41:09.50788,352113,55,f,145494,
73,28,28,2025-07-12 13:00:00,2025-07-12 13:50:00,50,Wash & Blow Dry,Short price,"",345,2025-07-04 10:42:11.823774,2025-07-04 10:42:11.823774,352142,28,f,145015,
98,85,85,2025-08-01 12:00:00,2025-08-01 13:10:00,70,Hydra Facial With LED Light Therapy,,"",1430,2025-07-04 12:29:01.83415,2025-07-04 12:29:01.83415,352180,85,f,145513,
117,40,40,2025-07-16 12:00:00,2025-07-16 12:45:00,45,"Wash, Cut & Finish",Medium,"",1167,2025-07-04 12:32:30.1262,2025-07-04 12:32:30.1262,352183,40,f,145516,
67,45,45,2025-07-17 18:00:00,2025-07-17 18:50:00,50,Wash & Blow Dry,Extra long price,"",348,2025-07-04 13:21:07.260685,2025-07-04 13:21:07.260685,352214,45,f,145528,
67,86,86,2025-07-16 16:00:00,2025-07-16 17:30:00,90,Manicure & Pedicure with Shellac Polish,,"",831,2025-07-04 13:21:58.973032,2025-07-04 13:21:58.973032,352215,86,f,145529,
67,50,50,2025-07-16 17:30:00,2025-07-16 18:15:00,45,Russian Half Set,,"",1451,2025-07-04 13:21:58.973032,2025-07-04 13:21:58.973032,352216,50,f,145529,
101,40,40,2025-07-12 10:00:00,2025-07-12 10:40:00,40,Wash & Cut,Medium price,"",361,2025-07-04 13:33:56.950198,2025-07-04 13:33:56.950198,352226,40,f,145535,
111,50,45,2025-07-24 16:00:00,2025-07-24 16:45:00,45,Eyelash Lift Inc Eyelash Tint,,"",1152,2025-07-04 13:48:54.167762,2025-07-04 13:48:54.167762,352232,45,f,145537,
111,50,45,2025-07-24 16:45:00,2025-07-24 17:30:00,45,Eyelash Lift Inc Eyelash Tint,,"",1152,2025-07-04 13:49:14.182813,2025-07-04 13:49:14.182813,352233,45,f,145538,
67,7,7,2025-07-18 14:35:00,2025-07-18 14:40:00,5,Chin,Wax,"",166,2025-07-04 13:57:50.226383,2025-07-04 13:57:50.226383,352242,7,f,145542,
67,10,10,2025-07-18 14:30:00,2025-07-18 14:35:00,5,Eyebrows Tidy,Threading,"",185,2025-07-04 13:57:50.226383,2025-07-04 13:57:50.226383,352243,10,f,145542,
67,15,15,2025-07-18 14:40:00,2025-07-18 14:45:00,5,Under Arms,Hot Wax,"",742,2025-07-04 13:57:50.226383,2025-07-04 13:57:50.226383,352244,15,f,145542,
119,7,5,2025-07-13 12:05:00,2025-07-13 12:10:00,5,Upper lip,Threading,"",1128,2025-07-04 13:44:07.519526,2025-07-04 13:44:07.519526,352229,5,f,145536,
119,12,9,2025-07-13 12:10:00,2025-07-13 12:20:00,10,Face side,Waxing,"",1137,2025-07-04 13:44:07.519526,2025-07-04 13:44:07.519526,352230,9,f,145536,
119,10,10,2025-07-13 12:00:00,2025-07-13 12:05:00,5,Eyebrows,Threading,"",1126,2025-07-04 13:44:07.519526,2025-07-04 13:44:07.519526,352228,10,f,145536,
119,50,45,2025-07-13 12:20:00,2025-07-13 13:05:00,45,Eyelash Lift Inc Eyelash Tint,,"",1152,2025-07-04 13:44:07.519526,2025-07-04 13:44:07.519526,352231,45,f,145536,
104,35,35,2025-07-20 11:00:00,2025-07-20 11:50:00,50,Wash & Blow Dry,Medium price,"",346,2025-07-04 16:02:52.029674,2025-07-04 16:02:52.029674,352280,35,f,145563,
67,120,120,2025-08-13 17:30:00,2025-08-13 19:00:00,90,Hollywood,,"",1426,2025-07-05 11:23:07.413927,2025-07-05 11:23:07.413927,352406,120,f,145619,
51,20,15,2025-07-16 11:00:00,2025-07-16 11:42:00,42,"Luxury Manicure (Shape,Cuticle Work,Massage & Polish)",,"",483,2025-07-05 15:36:41.485376,2025-07-05 15:36:41.485376,352492,15,f,145656,
51,28,28,2025-07-16 11:42:00,2025-07-16 12:22:00,40,"Luxury Pedicure (shape, Cuticle,Scrub, massage & polish)",,"",488,2025-07-05 15:36:41.485376,2025-07-05 15:36:41.485376,352493,28,f,145656,
113,160,160,2025-07-11 10:30:00,2025-07-11 13:30:00,180,Full Balayage (Toner Inc.),,"",1302,2025-07-05 16:53:34.331941,2025-07-05 16:53:34.331941,352522,160,f,145665,
113,40,40,2025-07-11 13:30:00,2025-07-11 14:15:00,45,"Wash, Cut & Finish",Medium,"",1167,2025-07-05 16:53:34.331941,2025-07-05 16:53:34.331941,352523,40,f,145665,
104,38,38,2025-07-13 15:00:00,2025-07-13 15:50:00,50,Wash/Cut/Blow Dry,Short price,"",389,2025-07-05 17:30:34.434438,2025-07-05 17:30:34.434438,352538,38,f,143110,
111,50,45,2025-07-24 12:30:00,2025-07-24 13:15:00,45,Eyelash Lift Inc Eyelash Tint,,"",1152,2025-07-06 08:57:22.430621,2025-07-06 08:57:22.430621,352563,45,f,145686,
119,25,15,2025-07-13 10:00:00,2025-07-13 10:15:00,15,Half Arms,,"",1237,2025-07-06 09:00:21.362031,2025-07-06 09:00:21.362031,352565,15,f,145688,
119,15,12,2025-07-13 10:30:00,2025-07-13 10:40:00,10,Underarms (Hot Wax),,"",1238,2025-07-06 09:00:21.362031,2025-07-06 09:00:21.362031,352566,12,f,145688,
119,25,18,2025-07-13 10:15:00,2025-07-13 10:30:00,15,Half Legs,,"",1240,2025-07-06 09:00:21.362031,2025-07-06 09:00:21.362031,352567,18,f,145688,
